order_id,customer_id,order_date,gross_revenue,channel,product_category
O500047,C100027,2025-05-13 12:04:00,73.79,instagram,supplements
O502404,C101507,2025-12-16 21:30:00,39.96,paid_search,wellness
O501634,C101004,2025-10-27 17:55:00,54.21,instagram,supplements
O502779,C101751,2026-01-19 11:14:00,58.08,organic_search,wellness
O502271,C101424,2025-12-15 19:21:00,68.53,referral,vitamins
O502922,C101845,2026-02-28 09:11:00,89.42,email,wellness
O500248,C100163,2025-07-06 18:56:00,57.94,instagram,vitamins
O500184,C100120,2025-06-01T13:52:00+05:30,61.29,instagram,fitness_gear
O502321,C101457,2025-12-11T14:10:00+05:30,61.76,organic_search,protein
O501593,C100983,2025-10-12 19:13:00,101.42,referral,supplements
O501573,C100974,2025-11-10 23:11:00,88.28,email,vitamins
O503566,C102323,2026-04-08 14:07:00,95.77,referral,protein
O503671,C102420,2026-04-17 22:07:00,79.59,paid_search,supplements
O501057,C100653,2025-09-08 09:12:00,54.28,paid_search,vitamins
O503661,C102411,2026-04-02T11:10:00+05:30,68.24,organic_search,wellness
O500009,C100005,2025-06-02T21:30:00+05:30,90.64,referral,protein
O501253,C100770,2025-11-14 02:52:00,56.24,organic_search,vitamins
O500227,C100149,2025-07-07T03:11:00+05:30,71.48,organic_search,supplements
O503727,C102473,2026-04-28T21:50:00+05:30,84.26,referral,fitness_gear
O502344,C101471,2025-12-25T10:23:00+05:30,74.22,organic_search,vitamins
O500928,C100580,2025-08-13 22:35:00,93.95,organic_search,protein
O503087,C101960,2026-02-21T19:49:00+05:30,43.53,organic_search,supplements
O503283,C102098,2026-03-17 14:05:00,62.04,paid_search,supplements
O501523,C100947,2025-11-15 21:58:00,68.28,email,protein
O500597,C100386,2025-07-19 11:52:00,34.54,paid_search,fitness_gear
O503044,C101932,2026-02-25 13:09:00,75.36,paid_search,supplements
O502409,C101509,2026-02-24 12:53:00,57.63,email,supplements
O500771,C100481,2025-09-08T06:09:00+05:30,123.44,marketplace,vitamins
O501062,C100657,2025-08-06T16:40:00+05:30,106.31,paid_search,vitamins
O502047,C101270,2026-01-09 21:57:00,113.14,paid_search,vitamins
O500037,C100021,2025-05-22 18:04:00,38.15,instagram,protein
O503723,C102469,2026-04-12 10:36:00,72.33,email,vitamins
O502766,C101745,2026-01-10 08:19:00,76.38,paid_search,healthy_snacks
O500004,C100003,2025-05-31T05:40:00+05:30,114.58,paid_search,protein
O500446,C100275,2025-06-18 08:43:00,70.2,paid_search,protein
O502527,C101583,2026-01-08 11:53:00,71.74,organic_search,protein
O500426,C100262,2025-06-28 15:04:00,48.79,organic_search,protein
O501799,C101109,2025-11-11T22:39:00+05:30,81.58,organic_search,protein
O503257,C102079,2026-04-02T21:18:00+05:30,53.41,paid_search,protein
O500673,C100425,2025-07-28 16:49:00,47.02,instagram,supplements
O501848,C101143,2025-11-16 19:01:00,40.54,NULL,vitamins
O503323,C102128,2026-03-16 14:29:00,97.56,email,protein
O502287,C101435,2025-12-13 21:42:00,81.55,organic_search,wellness
O501774,C101089,2025-11-26 16:50:00,56.64,paid_search,supplements
O503644,C102397,2026-04-06 17:31:00,101.85,paid_search,protein
O503024,C101917,2026-02-18 08:13:00,74.59,organic_search,supplements
O501922,C101192,2025-11-23 18:06:00,56.42,organic_search,wellness
O503370,C102163,2026-03-21T17:57:00+05:30,61.28,instagram,wellness
O502575,C101613,2026-02-13 19:57:00,96.87,email,protein
O501488,C100924,2025-10-19 08:50:00,140.04,referral,vitamins
O501522,C100947,2025-10-28 10:15:00,-78.33,email,protein
O502241,C101404,2025-12-03T13:14:00+05:30,58.71,paid_search,healthy_snacks
O503449,C102224,2026-03-10T10:11:00+05:30,43.32,instagram,supplements
O500135,C100087,2025-05-16T16:58:00+05:30,51.23,email,wellness
O502814,C101772,2026-04-07 06:57:00,82.47,instagram,healthy_snacks
O502656,C101669,2026-04-10 14:12:00,61.08,referral,vitamins
O502092,C101299,2025-12-14 19:07:00,83.0,paid_search,supplements
O501463,C100909,2025-11-02 08:58:00,79.64,email,protein
O502793,C101760,2026-01-28 09:55:00,66.01,organic_search,supplements
O503071,C101952,2026-02-13 10:45:00,97.37,email,protein
O500884,C100555,2025-10-17 20:23:00,119.74,email,fitness_gear
O502934,C101854,2026-02-04T10:49:00+05:30,59.69,instagram,vitamins
O502540,C101591,2026-01-08T20:36:00+05:30,59.4,organic_search,wellness
O501680,C101033,2025-10-12 09:32:00,78.08,email,vitamins
O500917,C100574,2025-08-12 14:36:00,44.51,paid_search,protein
O500480,C100299,2025-06-29 02:03:00,74.89,organic_search,supplements
O500646,C100411,2025-07-24 09:20:00,32.36,organic_search,wellness
O503045,C101932,2026-03-10 00:37:00,105.84,paid_search,protein
O501839,C101138,2025-11-15 09:51:00,91.7,referral,vitamins
O502112,C101311,2025-12-27 23:31:00,89.23,paid_search,fitness_gear
O502069,C101284,2025-12-05 14:53:00,98.95,paid_search,supplements
O501101,C100679,2025-08-21 12:47:00,49.39,marketplace,healthy_snacks
O501141,C100705,2025-09-30 14:26:00,87.35,email,supplements
O502795,C101762,2026-01-01 18:49:00,52.02,paid_search,vitamins
O503143,C101993,2026-04-06 22:48:00,62.02,email,vitamins
O500808,C100500,2025-08-19T14:36:00+05:30,57.27,organic_search,supplements
O502304,C101445,2025-12-21 21:32:00,41.82,organic_search,healthy_snacks
O503707,C102454,2026-04-28 19:41:00,109.91,email,wellness
O500825,C100512,2025-08-07 08:03:00,41.96,marketplace,supplements
O501653,C101018,2025-10-24 20:55:00,38.97,organic_search,healthy_snacks
O500206,C100134,2025-05-09 10:37:00,84.99,email,fitness_gear
O503505,C102268,2026-03-27 18:30:00,60.11,marketplace,vitamins
O501231,C100754,2026-01-20 07:59:00,128.99,referral,protein
O502882,C101817,2026-01-26 11:55:00,56.07,paid_search,fitness_gear
O500351,C100214,2025-07-10 13:10:00,70.37,instagram,vitamins
O500535,C100338,2025-07-05 19:03:00,66.59,marketplace,wellness
O501194,C100735,2025-09-16 08:18:00,85.81,email,vitamins
O502009,C101247,2025-11-28T18:37:00+05:30,92.92,organic_search,protein
O500133,C100085,2025-05-27T23:35:00+05:30,56.99,organic_search,fitness_gear
O503701,C102449,2026-04-09T16:04:00+05:30,96.54,referral,protein
O500362,C100221,2025-06-09 22:28:00,44.86,marketplace,supplements
O502788,C101757,2026-01-24 20:36:00,72.72,organic_search,supplements
O502945,C101859,2026-04-17T14:07:00+05:30,39.27,organic_search,vitamins
O500096,C100062,2025-05-23T18:03:00+05:30,65.36,email,wellness
O501060,C100655,2025-08-21T20:49:00+05:30,38.56,organic_search,fitness_gear
O501868,C101159,2025-11-15T12:14:00+05:30,82.23,organic_search,protein
O501277,C100788,2025-09-01 12:35:00,62.14,instagram,wellness
O502797,C101763,2026-01-02 12:33:00,30.38,paid_search,supplements
O502048,C101270,2026-02-19 06:21:00,60.89,paid_search,vitamins
O502736,C101724,2026-02-08 20:49:00,85.27,instagram,vitamins
O500240,C100158,2025-07-26 04:41:00,70.55,email,protein
O501553,C100964,2025-10-04 22:54:00,33.35,organic_search,vitamins
O501898,C101177,2025-12-11 06:16:00,75.07,paid_search,protein
O502244,C101406,2025-12-07 20:39:00,65.09,organic_search,protein
O500519,C100327,2025-06-01 08:20:00,57.88,paid_search,fitness_gear
O502760,C101739,2026-03-06 03:00:00,18.9,instagram,vitamins
O501752,C101073,2025-11-12T18:40:00+05:30,72.67,instagram,vitamins
O501961,C101217,2025-11-14T03:19:00+05:30,118.55,paid_search,protein
O501045,C100646,2025-10-25 22:37:00,69.08,paid_search,protein
O501694,C101041,2025-10-25T11:46:00+05:30,33.25,marketplace,vitamins
O501169,C100719,2025-10-10 06:44:00,53.56,organic_search,healthy_snacks
O502322,C101458,2025-12-08 20:14:00,57.06,email,vitamins
O501760,C101079,2025-11-27 21:54:00,99.43,email,healthy_snacks
O502638,C101658,2026-02-14 17:12:00,139.88,paid_search,fitness_gear
O500372,C100230,2025-06-15T20:01:00+05:30,44.45,instagram,supplements
O501309,C100807,2025-10-06 01:13:00,81.51,paid_search,protein
O500452,C100280,2025-06-27 22:44:00,71.65,organic_search,wellness
O500435,C100267,2025-06-06 20:19:00,64.71,email,supplements
O500433,C100265,2025-06-04T16:14:00+05:30,90.31,referral,supplements
O502940,C101857,2026-02-19 22:45:00,96.22,referral,vitamins
O502674,C101682,2026-01-16 14:43:00,60.33,marketplace,protein
O501565,C100971,2025-10-24T19:48:00+05:30,66.35,paid_search,vitamins
O502385,C101497,2026-01-10T13:15:00+05:30,66.31,organic_search,protein
O502360,C101482,2026-01-22T02:03:00+05:30,136.13,referral,protein
O501470,C100914,2025-10-13 14:38:00,78.12,email,wellness
O503251,C102074,2026-02-02 14:24:00,34.69,organic_search,fitness_gear
O501107,C100682,2025-09-02 06:51:00,76.95,email,protein
O502930,C101851,2026-02-10 17:58:00,66.42,referral,wellness
O500098,C100064,2025-05-08 12:42:00,85.48,email,protein
O502991,C101892,2026-03-04 07:12:00,79.94,marketplace,protein
O502263,C101418,2025-12-18T00:32:00+05:30,94.56,paid_search,vitamins
O502488,C101559,2026-01-07T16:00:00+05:30,,organic_search,vitamins
O501675,C101028,2025-12-12 07:29:00,82.57,email,protein
O501926,C101196,2025-11-07T15:13:00+05:30,90.04,paid_search,protein
O500534,C100338,2025-06-23 12:29:00,58.04,marketplace,supplements
O500920,C100575,2025-09-10 03:59:00,62.47,email,supplements
O503146,C101995,2026-02-12 09:55:00,77.01,paid_search,supplements
O503554,C102312,2026-04-28 19:17:00,65.54,email,vitamins
O502479,C101555,2026-01-08T17:10:00+05:30,53.62,paid_search,vitamins
O501723,C101057,2026-02-07T06:11:00+05:30,74.29,organic_search,protein
O500748,C100469,2025-07-15 09:30:00,47.11,organic_search,protein
O500852,C100531,2025-08-12 03:54:00,73.54,paid_search,protein
O502566,C101607,2026-01-26 19:09:00,101.49,referral,vitamins
O501539,C100956,2025-10-24T15:40:00+05:30,44.43,instagram,protein
O503412,C102197,2026-03-07T20:47:00+05:30,60.23,marketplace,supplements
O502748,C101733,2026-01-19 13:43:00,33.99,instagram,wellness
O501827,C101130,2026-02-22 13:27:00,82.95,paid_search,wellness
O502956,C101866,2026-02-05 10:55:00,67.78,paid_search,vitamins
O501112,C100685,2026-01-05T15:19:00+05:30,80.56,email,supplements
O502664,C101674,2026-02-08 22:21:00,70.84,instagram,vitamins
O500580,C100377,2025-06-12T11:28:00+05:30,100.32,email,protein
O500337,C100207,2025-08-12 00:06:00,68.46,paid_search,vitamins
O501105,C100681,2025-12-05 11:54:00,49.22,organic_search,healthy_snacks
O503616,C102370,2026-04-21 13:24:00,70.88,email,fitness_gear
O502831,C101786,2026-01-27T21:18:00+05:30,105.06,email,wellness
O501402,C100867,2025-09-18 10:43:00,149.23,referral,supplements
O502146,C101336,2025-12-15 13:23:00,30.15,paid_search,vitamins
O500063,C100037,2025-06-19 18:10:00,78.42,organic_search,protein
O503609,C102365,2026-04-02 14:16:00,92.26,referral,vitamins
O500380,C100236,2025-07-19 19:00:00,119.82,referral,vitamins
O502249,C101409,2025-12-08 22:41:00,81.01,organic_search,protein
O502211,C101381,2025-12-24 18:35:00,48.46,instagram,healthy_snacks
O500752,C100471,2025-08-18 19:18:00,85.68,email,vitamins
O500539,C100341,2025-06-10T19:18:00+05:30,75.79,organic_search,supplements
O501200,C100738,2025-09-13 15:55:00,61.47,organic_search,protein
O501235,C100756,2025-09-24 17:20:00,97.6,referral,protein
O503719,C102466,2026-04-15T11:16:00+05:30,33.03,email,fitness_gear
O500592,C100381,2025-07-08T17:27:00+05:30,112.91,organic_search,wellness
O500220,C100144,2025-05-10 16:19:00,34.11,email,supplements
O501667,C101025,2025-10-19 18:46:00,90.27,email,wellness
O501003,C100623,2025-09-22 21:31:00,82.06,email,protein
O501254,C100771,2025-09-15T21:23:00+05:30,102.43,paid_search,supplements
O501051,C100649,2025-09-01 11:31:00,61.62,instagram,vitamins
O501862,C101153,2026-03-13 22:49:00,72.21,email,wellness
O502874,C101814,2026-01-23 11:53:00,65.37,referral,vitamins
O501941,C101207,2025-11-16 17:28:00,110.92,referral,protein
O500280,C100178,2026-02-02 01:58:00,46.36,instagram,wellness
O503210,C102044,2026-02-09 20:52:00,86.39,email,fitness_gear
O503358,C102156,2026-03-06 14:23:00,66.19,paid_search,vitamins
O502251,C101410,2025-12-20 11:02:00,59.31,paid_search,fitness_gear
O502359,C101482,2025-12-22 11:33:00,78.35,referral,vitamins
O503279,C102096,2026-03-19 05:14:00,75.71,paid_search,supplements
O502978,C101881,2026-04-18 17:27:00,51.58,organic_search,vitamins
O501295,C100798,2025-12-19 16:08:00,65.76,email,protein
O501039,C100645,2025-08-11 20:30:00,,email,vitamins
O500102,C100065,2025-07-06 19:56:00,99.34,marketplace,supplements
O500491,C100307,2025-10-02 11:45:00,73.28,marketplace,vitamins
O500760,C100477,2025-07-26 17:41:00,71.91,email,healthy_snacks
O500583,C100377,2025-07-13 18:12:00,101.99,email,fitness_gear
O502030,C101259,2026-01-29 14:51:00,64.73,instagram,vitamins
O502259,C101415,2025-12-28 02:16:00,55.33,instagram,vitamins
O500309,C100193,2025-11-04 19:38:00,81.12,organic_search,supplements
O501935,C101203,2025-11-02T11:02:00+05:30,100.62,referral,fitness_gear
O502086,C101296,2025-12-10 12:29:00,60.07,marketplace,fitness_gear
O503021,C101914,2026-02-11 15:50:00,95.04,paid_search,protein
O503069,C101950,2026-03-30 01:02:00,78.97,email,vitamins
O503151,C101999,2026-02-22 10:30:00,78.13,NULL,protein
O500447,C100276,2025-06-19 08:48:00,71.06,instagram,supplements
O500383,C100237,2025-06-18 20:44:00,56.98,email,fitness_gear
O500656,C100416,2025-07-18 08:37:00,53.11,instagram,protein
O500703,C100443,2025-07-20 08:00:00,131.8,referral,vitamins
O501849,C101144,2025-11-21 10:38:00,47.52,organic_search,vitamins
O500141,C100091,2025-05-19 11:37:00,105.9,email,wellness
O503618,C102372,2026-04-22 11:15:00,53.17,organic_search,healthy_snacks
O502547,C101597,2026-01-13 17:06:00,95.35,paid_search,protein
O501890,C101174,2025-11-27T17:16:00+05:30,71.38,paid_search,wellness
O500885,C100556,2025-08-25 08:55:00,75.07,organic_search,supplements
O503553,C102311,2026-04-22T13:01:00+05:30,146.98,referral,vitamins
O500106,C100067,2025-07-24 08:54:00,75.94,referral,healthy_snacks
O500050,C100029,2025-05-21 15:25:00,82.25,organic_search,wellness
O501366,C100844,2025-10-04 00:02:00,44.42,email,vitamins
O502690,C101693,2026-01-20T07:09:00+05:30,131.06,referral,healthy_snacks
O502815,C101773,2026-01-07 15:25:00,52.14,organic_search,healthy_snacks
O502027,C101258,2025-11-16 20:48:00,81.47,instagram,supplements
O500392,C100243,2025-06-02 16:18:00,58.77,email,fitness_gear
O500245,C100161,2025-05-26 06:50:00,83.87,organic_search,supplements
O500122,C100078,2025-05-28 11:10:00,22.4,marketplace,vitamins
O502546,C101596,2026-01-23T08:00:00+05:30,54.76,organic_search,wellness
O501948,C101212,2025-11-19 20:13:00,115.81,referral,supplements
O501904,C101182,2026-03-14 04:27:00,53.64,marketplace,protein
O501388,C100859,2025-09-15 13:27:00,28.69,instagram,healthy_snacks
O503054,C101939,2026-02-25 18:47:00,41.8,email,supplements
O502954,C101865,2026-02-11 17:55:00,60.59,referral,vitamins
O501676,C101029,2025-10-28 08:35:00,65.51,referral,fitness_gear
O502525,C101582,2026-01-24T11:55:00+05:30,85.42,referral,vitamins
O501476,C100917,2025-11-01T01:41:00+05:30,70.47,paid_search,protein
O500287,C100183,2025-07-28 16:24:00,66.04,email,protein
O502918,C101843,2026-02-18T16:41:00+05:30,58.39,paid_search,supplements
O503599,C102355,2026-04-18 16:01:00,57.21,instagram,healthy_snacks
O501601,C100989,2025-10-21 09:15:00,121.93,referral,supplements
O503005,C101903,2026-02-14T08:21:00+05:30,21.85,marketplace,supplements
O503526,C102288,2026-03-31 21:37:00,92.38,email,healthy_snacks
O500130,C100084,2025-05-16 10:12:00,76.43,paid_search,protein
O502340,C101468,2026-02-27 06:42:00,72.02,email,protein
O500620,C100395,2026-04-18 16:48:00,102.25,email,vitamins
O500229,C100151,2025-05-11T15:28:00+05:30,72.46,paid_search,protein
O500695,C100437,2025-07-02 18:05:00,75.05,instagram,wellness
O502813,C101772,2026-01-05 20:08:00,42.58,instagram,wellness
O503163,C102007,2026-03-17 05:47:00,45.75,instagram,vitamins
O503003,C101901,2026-02-21 20:07:00,68.56,email,vitamins
O500049,C100028,2025-06-03 09:58:00,92.19,referral,protein
O502320,C101456,2025-12-05T17:36:00+05:30,72.73,paid_search,supplements
O500205,C100133,2025-05-18T13:01:00+05:30,39.23,marketplace,healthy_snacks
O503027,C101919,2026-02-12T09:09:00+05:30,43.76,instagram,fitness_gear
O502705,C101703,2026-01-18T13:20:00+05:30,95.96,paid_search,protein
O503244,C102071,2026-02-09 20:27:00,127.38,paid_search,healthy_snacks
O503529,C102291,2026-03-27 11:50:00,69.62,paid_search,protein
O502153,C101339,2025-12-23T18:23:00+05:30,78.97,paid_search,vitamins
O501567,C100972,2025-10-21 09:45:00,92.29,referral,vitamins
O503399,C102187,2026-03-20 16:36:00,79.87,paid_search,vitamins
O500788,C100490,2025-07-05 22:22:00,102.62,paid_search,vitamins
O500145,C100093,2025-06-01 14:57:00,58.59,paid_search,protein
O500211,C100136,2025-05-25 04:15:00,120.93,paid_search,supplements
O502185,C101360,2026-04-03 08:22:00,52.92,instagram,protein
O500441,C100273,2025-06-01T09:14:00+05:30,61.11,paid_search,vitamins
O502279,C101430,2025-12-24 17:04:00,67.74,email,vitamins
O501717,C101055,2025-10-28 13:59:00,61.06,organic_search,protein
O500706,C100446,2025-07-24 14:11:00,48.08,email,vitamins
O502401,C101504,2025-12-19 18:01:00,96.69,paid_search,vitamins
O501085,C100670,2025-08-07T11:17:00+05:30,83.88,paid_search,supplements
O502318,C101455,2026-01-02 12:49:00,,organic_search,supplements
O501186,C100729,2025-09-14 15:36:00,73.77,email,protein
O500759,C100476,2025-07-26T19:57:00+05:30,94.9,paid_search,wellness
O503422,C102204,2026-03-22 19:51:00,22.18,organic_search,wellness
O501222,C100749,2025-12-02T12:57:00+05:30,101.1,paid_search,protein
O502031,C101260,2025-11-13 14:30:00,76.23,paid_search,vitamins
O500320,C100198,2025-09-24T23:50:00+05:30,84.36,email,protein
O501528,C100949,2025-10-22 14:31:00,61.46,instagram,supplements
O503290,C102102,2026-03-16T04:45:00+05:30,36.94,email,protein
O500750,C100471,2025-07-12T16:04:00+05:30,100.98,paid_search,wellness
O503118,C101978,2026-03-22 04:23:00,88.64,instagram,vitamins
O501666,C101024,2025-10-06 12:49:00,131.89,referral,vitamins
O501047,C100647,2025-08-24 14:29:00,14.49,paid_search,wellness
O502649,C101665,2026-02-21 02:35:00,102.0,email,protein
O503568,C102325,2026-04-05 15:48:00,108.25,email,protein
O501944,C101209,2025-11-12 10:53:00,84.17,paid_search,healthy_snacks
O502441,C101534,2026-01-18 14:36:00,50.5,organic_search,supplements
O501907,C101184,2025-12-21T10:15:00+05:30,75.42,organic_search,wellness
O503333,C102135,2026-03-10 13:26:00,66.66,instagram,wellness
O502648,C101665,2026-02-08T18:49:00+05:30,79.08,email,protein
O500590,C100380,2025-07-07 22:35:00,32.88,referral,protein
O503680,C102429,2026-04-12T19:07:00+05:30,62.7,organic_search,fitness_gear
O500404,C100249,2025-07-15 06:16:00,54.71,organic_search,vitamins
O501267,C100780,2026-01-18T06:01:00+05:30,132.52,referral,vitamins
O501977,C101228,2025-11-21 12:12:00,45.29,marketplace,wellness
O500243,C100160,2025-07-26 02:28:00,111.54,paid_search,supplements
O503091,C101963,2026-02-06 19:58:00,76.14,organic_search,protein
O502256,C101413,2025-12-10 08:58:00,88.83,paid_search,protein
O500983,C100613,2025-11-15 12:21:00,83.46,organic_search,protein
O501520,C100945,2025-11-28 09:14:00,52.38,email,wellness
O502388,C101498,2026-04-08 04:57:00,84.37,referral,protein
O500653,C100414,2025-08-28T00:28:00+05:30,89.39,email,protein
O500881,C100553,2025-09-20 11:48:00,90.77,email,protein
O500408,C100251,2025-06-23T22:23:00+05:30,53.37,NULL,healthy_snacks
O501114,C100687,2025-08-06 14:41:00,40.27,marketplace,supplements
O502848,C101795,2026-04-15T08:33:00+05:30,49.81,organic_search,supplements
O500231,C100152,2025-06-08 23:18:00,73.8,organic_search,protein
O500080,C100049,2025-05-20 13:31:00,38.86,marketplace,protein
O500271,C100173,2025-06-07 14:47:00,64.85,organic_search,vitamins
O501144,C100708,2025-09-01 12:24:00,22.25,marketplace,wellness
O501099,C100677,2025-08-26 10:18:00,52.9,marketplace,wellness
O502688,C101692,2026-02-18 22:09:00,57.83,referral,vitamins
O503602,C102358,2026-04-15 15:02:00,49.94,instagram,protein
O502419,C101518,2026-01-03 15:42:00,52.09,instagram,vitamins
O502468,C101548,2026-01-16T06:52:00+05:30,120.63,referral,healthy_snacks
O501458,C100906,2025-10-26 10:52:00,76.68,marketplace,wellness
O500142,C100091,2025-07-30 02:55:00,102.33,email,supplements
O502658,C101671,2026-01-05 08:31:00,97.45,referral,protein
O502976,C101881,2026-02-03 08:06:00,50.37,organic_search,supplements
O502651,C101666,2026-01-20T15:17:00+05:30,100.0,paid_search,protein
O500277,C100177,2025-05-26T11:27:00+05:30,110.18,referral,vitamins
O502682,C101688,2026-01-11 08:10:00,75.21,paid_search,supplements
O500161,C100104,2025-06-10 03:15:00,95.33,paid_search,healthy_snacks
O502563,C101606,2026-01-27 16:29:00,113.47,referral,supplements
O501083,C100668,2025-08-25 21:46:00,52.86,organic_search,supplements
O502486,C101558,2026-01-12 18:25:00,24.18,instagram,protein
O500545,C100345,2025-06-27 22:57:00,74.87,instagram,protein
O501621,C101001,2025-10-03 08:16:00,54.42,email,healthy_snacks
O502859,C101804,2026-01-08 22:33:00,101.26,email,protein
O502232,C101395,2026-02-11 09:21:00,59.29,paid_search,supplements
O500763,C100478,2025-09-06T08:04:00+05:30,35.81,NULL,protein
O500094,C100060,2025-05-03T13:01:00+05:30,109.38,referral,wellness
O503186,C102026,2026-02-23 22:38:00,125.54,referral,protein
O502099,C101305,2025-12-13T15:17:00+05:30,80.72,email,supplements
O500790,C100491,2025-07-21 19:42:00,74.03,organic_search,protein
O501429,C100886,2025-10-15T20:43:00+05:30,70.66,organic_search,vitamins
O503388,C102177,2026-03-17 20:15:00,48.7,marketplace,supplements
O500051,C100029,2025-08-11 21:25:00,98.4,organic_search,vitamins
O503467,C102237,2026-03-26 17:46:00,96.29,paid_search,fitness_gear
O503548,C102307,2026-04-29 04:09:00,64.52,paid_search,protein
O503489,C102253,2026-03-24 14:51:00,48.7,instagram,supplements
O501028,C100638,2025-08-03 14:32:00,47.8,paid_search,healthy_snacks
O500057,C100033,2025-06-10 19:26:00,86.48,instagram,protein
O501841,C101140,2025-11-04 09:21:00,88.93,organic_search,vitamins
O501945,C101210,2025-11-24 21:44:00,49.41,instagram,supplements
O501163,C100717,2025-09-15T19:38:00+05:30,65.93,organic_search,vitamins
O501657,C101020,2025-10-26 14:17:00,74.05,email,fitness_gear
O503281,C102097,2026-03-22T11:19:00+05:30,72.98,marketplace,wellness
O502662,C101673,2026-01-12T15:44:00+05:30,79.21,instagram,healthy_snacks
O500911,C100572,2025-08-22 20:28:00,64.15,instagram,supplements
O502097,C101303,2025-12-09 22:46:00,57.28,marketplace,vitamins
O501471,C100914,2026-02-17 00:58:00,73.77,email,supplements
O501815,C101122,2025-11-23 12:08:00,71.38,organic_search,protein
O501924,C101194,2025-11-15 20:52:00,33.64,marketplace,protein
O502246,C101406,2026-01-02 09:07:00,59.88,organic_search,supplements
O500841,C100524,2025-07-01 13:59:00,38.16,organic_search,healthy_snacks
O502021,C101255,2025-12-03 18:42:00,101.54,organic_search,supplements
O503561,C102318,2026-04-18T08:46:00+05:30,57.78,marketplace,supplements
O500266,C100171,2025-07-26 21:57:00,103.34,referral,vitamins
O502141,C101332,2025-12-13 15:28:00,55.12,instagram,supplements
O502063,C101280,2026-01-05 06:27:00,60.5,organic_search,supplements
O500853,C100532,2025-07-10 09:03:00,45.3,organic_search,supplements
O503018,C101912,2026-02-21 10:30:00,44.26,instagram,wellness
O500831,C100518,2025-07-10T09:48:00+05:30,52.44,instagram,healthy_snacks
O503670,C102419,2026-04-05 11:07:00,34.49,instagram,supplements
O503638,C102391,2026-04-20 01:14:00,90.31,email,protein
O501571,C100973,2026-02-20 12:30:00,91.61,email,supplements
O500432,C100264,2025-08-07 07:19:00,90.53,paid_search,vitamins
O500490,C100307,2025-06-25 16:24:00,69.68,organic_search,supplements
O502293,C101438,2025-12-10 18:09:00,64.69,instagram,vitamins
O503041,C101929,2026-02-17 08:51:00,74.78,email,supplements
O502710,C101707,2026-01-18T13:29:00+05:30,75.25,instagram,supplements
O503685,C102434,2026-04-20 08:53:00,34.09,marketplace,protein
O503339,C102140,2026-03-20 05:12:00,61.99,organic_search,healthy_snacks
O502597,C101628,2026-01-09 17:41:00,52.28,organic_search,protein
O501857,C101150,2025-11-02 13:00:00,45.92,organic_search,supplements
O500504,C100316,2025-07-08 06:11:00,70.45,paid_search,supplements
O502010,C101248,2025-11-20 09:30:00,25.96,paid_search,vitamins
O500556,C100355,2025-06-30T00:52:00+05:30,67.26,marketplace,wellness
O501858,C101151,2025-11-10 21:42:00,70.15,organic_search,supplements
O502202,C101374,2025-12-01 14:09:00,100.23,paid_search,protein
O503607,C102363,2026-04-18 18:34:00,61.41,organic_search,protein
O500971,C100604,2025-08-17T22:18:00+05:30,50.29,marketplace,vitamins
O503380,C102172,2026-03-24 20:32:00,36.12,marketplace,supplements
O501436,C100891,2025-10-26 11:33:00,63.43,organic_search,supplements
O501310,C100808,2025-09-06 09:58:00,46.76,instagram,vitamins
O501104,C100681,2025-08-18T19:17:00+05:30,107.12,organic_search,fitness_gear
O502799,C101763,2026-04-28 05:47:00,79.35,paid_search,vitamins
O502392,C101500,2025-12-02 10:36:00,73.04,email,protein
O501139,C100704,2025-09-06T17:54:00+05:30,61.1,instagram,protein
O503270,C102089,2026-03-31 02:58:00,52.21,instagram,vitamins
O503252,C102075,2026-02-02 12:52:00,8,organic_search,vitamins
O500709,C100448,2025-07-27T18:51:00+05:30,76.13,paid_search,wellness
O500711,C100450,2025-07-01 15:58:00,69.17,email,supplements
O502333,C101463,2026-02-25 06:14:00,73.88,email,protein
O500014,C100009,2025-05-14 13:17:00,70.58,referral,protein
O501065,C100659,2025-10-06 06:07:00,107.12,email,supplements
O503549,C102308,2026-04-03 12:42:00,49.01,organic_search,protein
O502028,C101258,2026-01-07T03:56:00+05:30,50.35,email,wellness
O503584,C102341,2026-04-25 17:37:00,53.7,instagram,wellness
O500183,C100120,2025-05-14 17:47:00,67.66,instagram,vitamins
O503213,C102046,2026-02-16T19:48:00+05:30,55.7,organic_search,protein
O501686,C101037,2025-10-11 09:35:00,43.85,instagram,fitness_gear
O503367,C102160,2026-03-17 03:30:00,72.23,organic_search,protein
O503110,C101975,2026-02-14 17:50:00,56.23,organic_search,vitamins
O500865,C100543,2025-07-09 19:01:00,28.4,marketplace,fitness_gear
O501298,C100800,2025-09-21 11:04:00,63.42,email,wellness
O500941,C100585,2025-08-15 09:51:00,39.09,instagram,wellness
O502371,C101489,2025-12-03 16:16:00,48.01,instagram,protein
O503428,C102209,2026-03-28 11:33:00,73.01,organic_search,wellness
O500475,C100297,2025-07-26 16:17:00,75.84,instagram,protein
O501856,C101149,2025-11-19 16:53:00,57.72,email,fitness_gear
O503190,C102029,2026-03-28 01:44:00,147.33,referral,vitamins
O503524,C102287,2026-03-12 21:09:00,29.66,paid_search,fitness_gear
O501078,C100666,2025-08-13 13:11:00,70.74,organic_search,fitness_gear
